id_dialogue,id_character,id_scene,id_place,sentiment_afinn,dialogue_length,love_count,inserted_at,updated_at
3408,9,126,14,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3409,44,126,14,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3410,44,126,14,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3411,44,126,14,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3412,44,126,14,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3413,9,126,14,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3414,9,126,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3415,44,126,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3416,9,126,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3417,9,127,14,,31,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3418,9,127,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3419,23,127,14,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3420,9,127,14,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3421,23,127,14,,27,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3422,44,127,14,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3423,9,127,14,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3424,44,127,14,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3425,9,127,14,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3426,1,127,14,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3427,9,127,14,,109,1,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3428,9,127,14,,65,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3429,9,127,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3430,9,127,14,,60,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3431,9,127,14,,29,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3432,1,127,14,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3433,9,127,14,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3434,42,128,14,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3435,36,128,14,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3436,45,128,14,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3437,9,128,14,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3438,4,128,62,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3439,4,128,62,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3440,1,128,62,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3441,4,128,62,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3442,17,128,62,,22,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3443,67,128,62,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3444,13,129,30,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3445,13,129,30,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3446,1,129,30,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3447,13,129,30,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3448,1,129,30,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3449,13,129,30,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3450,1,129,30,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3451,13,129,30,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3452,1,129,30,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3453,13,129,30,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3454,1,129,30,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3455,13,129,30,,76,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3456,1,129,30,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3457,13,129,30,,61,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3458,4,129,30,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3459,4,129,30,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3460,13,129,30,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3461,4,129,30,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3462,13,129,30,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3463,4,129,30,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3464,4,129,30,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3465,4,129,30,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3466,13,129,30,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3467,1,129,30,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3468,6,129,30,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3469,4,129,30,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3470,4,129,30,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3471,4,129,30,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3472,89,129,30,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3473,4,129,30,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3474,89,129,30,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3475,4,129,30,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3476,89,129,30,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3477,4,129,30,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3478,4,130,36,,159,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3479,4,130,39,,28,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3480,1,130,39,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3481,4,130,39,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3482,4,130,39,,42,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3483,114,130,58,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3484,3,130,58,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3485,81,130,58,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3486,2,130,58,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3487,3,130,58,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3488,1,130,58,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3489,3,130,58,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3490,1,130,58,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3491,3,130,58,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3492,2,130,58,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3493,3,130,58,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3494,31,131,11,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3495,148,131,11,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3496,1,131,11,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3497,31,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3498,31,131,11,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3499,1,131,11,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3500,88,131,11,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3501,31,131,11,,28,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3502,1,131,11,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3503,31,131,11,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3504,1,131,11,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3505,1,131,11,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3506,31,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3507,148,131,11,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3508,31,131,11,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3509,1,131,11,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3510,31,131,11,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3511,1,131,11,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3512,31,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3513,1,131,11,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3514,1,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3515,1,131,11,,34,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3516,1,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3517,1,131,11,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3518,1,131,11,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3519,9,131,11,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3520,45,131,11,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3521,1,131,11,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3522,21,131,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3523,1,131,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3524,32,131,8,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3525,21,131,8,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3526,32,131,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3527,1,131,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3528,21,131,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3529,1,131,8,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3530,21,131,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3531,1,131,8,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3532,21,131,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3533,21,131,8,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3534,1,131,8,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3535,21,131,8,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3536,1,131,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3537,1,132,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3538,21,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3539,13,132,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3540,11,132,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3541,1,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3542,11,132,8,,29,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3543,1,132,8,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3544,11,132,8,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3545,11,132,8,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3546,11,132,8,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3547,1,132,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3548,13,132,8,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3549,13,132,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3550,61,132,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3551,13,132,8,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3552,1,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3553,11,132,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3554,56,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3555,13,132,8,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3556,11,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3557,13,132,8,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3558,61,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3559,13,132,8,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3560,1,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3561,56,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3562,11,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3563,13,132,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3564,13,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3565,13,132,8,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3566,13,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3567,13,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3568,56,132,8,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3569,11,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3570,1,132,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3571,11,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3572,1,132,8,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3573,11,132,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3574,11,132,8,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3575,13,132,8,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3576,1,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3577,13,132,8,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3578,13,132,8,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3579,13,132,8,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3580,56,132,8,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3581,61,132,8,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3582,13,132,8,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3583,11,133,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3584,56,133,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3585,13,133,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3586,13,133,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3587,13,133,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3588,11,133,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3589,115,133,7,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3590,18,133,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3591,115,133,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3592,1,133,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3593,18,133,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3594,1,133,7,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3595,26,133,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3596,1,133,7,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3597,26,133,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3598,18,133,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3599,26,133,7,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3600,3,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3601,2,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3602,3,134,7,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3603,2,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3604,3,134,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3605,3,134,7,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3606,2,134,7,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3607,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3608,2,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3609,3,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3610,1,134,7,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3611,1,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3612,2,134,7,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3613,1,134,7,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3614,2,134,7,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3615,1,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3616,1,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3617,2,134,7,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3618,3,134,7,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3619,1,134,7,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3620,3,134,7,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3621,26,134,7,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3622,26,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3623,18,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3624,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3625,18,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3626,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3627,1,134,7,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3628,18,134,7,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3629,1,134,7,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3630,26,134,7,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3631,18,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3632,26,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3633,18,134,7,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3634,18,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3635,26,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3636,26,134,7,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3637,18,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3638,26,134,7,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3639,18,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3640,18,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3641,1,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3642,18,134,7,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3643,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3644,18,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3645,1,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3646,18,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3647,1,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3648,11,134,7,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3649,18,134,7,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3650,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3651,11,134,7,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3652,1,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3653,18,134,7,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3654,11,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3655,16,134,7,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3656,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3657,18,134,7,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3658,1,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3659,11,134,7,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3660,26,134,7,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3661,1,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3662,1,134,7,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3663,26,134,7,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3664,3,134,7,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3665,1,134,7,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3666,2,134,7,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3667,2,134,7,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3668,2,134,7,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3669,3,134,7,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3670,16,135,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3671,1,135,70,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3672,16,135,70,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3673,16,135,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3674,16,135,70,,13,1,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3675,132,135,70,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3676,16,135,70,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3677,132,135,70,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3678,16,135,70,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3679,16,135,70,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3680,112,135,70,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3681,16,135,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3682,112,135,70,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3683,16,135,70,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3684,132,135,70,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3685,1,135,70,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3686,16,135,70,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3687,16,135,70,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3688,1,135,70,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3689,16,135,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3690,16,135,70,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3691,17,136,70,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3692,1,136,70,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3693,17,136,70,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3694,17,136,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3695,4,136,70,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3696,17,136,70,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3697,17,136,70,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3698,17,136,70,,36,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3699,1,136,70,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3700,1,136,70,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3701,17,136,70,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3702,1,136,70,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3703,72,136,70,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3704,1,136,70,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3705,72,136,70,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3706,17,136,70,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3707,1,136,70,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3708,72,136,70,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3709,1,136,70,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
3710,17,136,70,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
